0.14016,-0.81513
0.12322,-0.82801
0.12799,-0.82156
0.14204,-0.79809
0.1121,-0.84295
0.12676,-0.8305
0.13529,-0.82749
0.13227,-0.82604
0.12472,-0.83022
0.13571,-0.81224
0.13578,-0.77307
0.14598,-0.79125
0.12721,-0.81368
0.13843,-0.79191
0.12017,-0.81328
0.14839,-0.78729
0.12847,-0.81737
0.12484,-0.80563
0.11712,-0.83323
0.12168,-0.84863
0.11929,-0.82113
0.13653,-0.7765
0.12992,-0.79587
0.13117,-0.81448
0.13394,-0.80514
0.1278,-0.82698
0.1132,-0.82842
0.11942,-0.82386
0.12548,-0.80657
0.12399,-0.82221
0.12137,-0.84175
0.13214,-0.81165
0.13066,-0.82548
0.12193,-0.8267
0.15232,-0.77554
0.11686,-0.82434
0.12436,-0.80729
0.13176,-0.81645
0.12113,-0.81521
0.12129,-0.79054
0.12956,-0.79481
0.14041,-0.81424
0.13275,-0.82282
0.12651,-0.80249
0.13238,-0.81366
0.12315,-0.82971
0.12283,-0.80402
0.13161,-0.8086
0.12925,-0.80203
0.12274,-0.81703
0.1388,-0.81886
0.1209,-0.83552
0.13537,-0.79914
0.13572,-0.8086
0.1237,-0.80697
0.14191,-0.79964
0.11607,-0.81424
0.13063,-0.79569
0.12889,-0.81734
0.12903,-0.8074
0.12785,-0.83302
0.13118,-0.82856
0.12527,-0.82443
0.12986,-0.80143
0.15185,-0.77744
0.14971,-0.75738
0.13271,-0.81739
0.14537,-0.80216
0.1225,-0.82766
0.1237,-0.82
0.13801,-0.78939
0.1331,-0.81115
0.11725,-0.82896
0.12095,-0.81829
0.14465,-0.81246
0.13267,-0.83093
0.12187,-0.81521
0.13022,-0.81053
0.12721,-0.81225
0.12485,-0.80862
0.13892,-0.80238
0.1342,-0.81721
0.12733,-0.83564
0.12498,-0.80865
0.12388,-0.82132
0.12014,-0.82709
0.12914,-0.79977
0.1321,-0.80165
0.13939,-0.81344
0.1221,-0.81182
0.1353,-0.80155
0.14286,-0.79046
0.13137,-0.81766
0.12698,-0.80968
0.12467,-0.79815
0.12956,-0.83636
0.12341,-0.83162
0.12447,-0.83953
0.1427,-0.78888
0.12044,-0.83813
0.12713,-0.81904
0.1265,-0.81247
0.12769,-0.79511
0.11963,-0.83331
0.13208,-0.83
0.12902,-0.79986
0.11835,-0.83306
0.13475,-0.79984
0.12993,-0.80831
0.1211,-0.83059
0.13761,-0.78949
0.13591,-0.80995
0.1279,-0.82526
0.13423,-0.79619
0.12319,-0.81092
0.16165,-0.77916
0.11382,-0.81527
0.14915,-0.79435
0.11336,-0.83415
0.1313,-0.8181
0.14099,-0.80544
0.12836,-0.82984
0.1313,-0.84252
0.12725,-0.8112
0.13072,-0.81004
0.13312,-0.81807
0.12403,-0.82125
0.13833,-0.78931
0.13949,-0.79772
0.14098,-0.80153
0.12361,-0.81315
0.13294,-0.80585
0.13607,-0.80746
0.11425,-0.85192
0.12247,-0.81221
0.12447,-0.82442
0.12796,-0.81261
0.12295,-0.82874
0.13625,-0.7996
0.12514,-0.81665
0.14052,-0.80151
0.13089,-0.81581
0.12799,-0.83412
0.12241,-0.84196
0.13385,-0.82155
0.12319,-0.82398
0.12901,-0.81324
0.1382,-0.79985
0.12288,-0.81115
0.12042,-0.81082
0.12733,-0.80197
0.12532,-0.79464
0.13375,-0.79856
0.11732,-0.8357
0.12371,-0.81936
0.12343,-0.82871
0.12868,-0.81468
0.12766,-0.79588
0.13287,-0.79399
0.13521,-0.80946
0.13501,-0.79239
0.1281,-0.82367
0.14292,-0.79553
0.13358,-0.80094
0.12464,-0.80849
0.13209,-0.82306
0.12526,-0.81787
0.11765,-0.83365
0.1323,-0.79153
0.13681,-0.81895
0.13653,-0.79817
0.13172,-0.80865
0.13444,-0.808
0.14242,-0.79947
0.13723,-0.80518
0.1413,-0.81616
0.12983,-0.78479
0.1164,-0.83969
0.13003,-0.80966
0.13985,-0.81056
0.13555,-0.80736
0.136,-0.78877
0.12769,-0.82997
0.12961,-0.81708
0.12224,-0.81905
0.12317,-0.82176
0.12368,-0.821
0.12776,-0.81348
0.12767,-0.79351
0.1319,-0.81525
0.12972,-0.81806
0.12978,-0.82467
0.14771,-0.76827
0.13161,-0.80323
0.14071,-0.77707
0.11626,-0.82779
0.12493,-0.80268
0.1263,-0.81691
0.13424,-0.80756
0.13685,-0.80027
0.13818,-0.81967
0.13915,-0.81008
0.12405,-0.82016
0.13351,-0.77867
0.1197,-0.83214
0.1316,-0.8168
0.12212,-0.83045
0.1248,-0.82592
0.1271,-0.82383
0.12137,-0.83458
0.14323,-0.80107
0.12504,-0.838
0.12091,-0.80751
0.12653,-0.81253
0.12988,-0.79615
0.12102,-0.80658
0.11491,-0.8208
0.13871,-0.81657
0.13172,-0.82018
0.13796,-0.81769
0.12857,-0.80528
0.12863,-0.82474
0.12947,-0.82044
0.128,-0.82082
0.12625,-0.81143
0.12071,-0.83062
0.13493,-0.80377
0.13148,-0.79877
0.12014,-0.81844
0.13042,-0.80257
0.13404,-0.80358
0.12162,-0.82807
0.12151,-0.8221
0.14168,-0.81256
0.12844,-0.80797
0.13465,-0.82581
0.12507,-0.80391
0.12884,-0.79232
0.12002,-0.83162
0.12872,-0.81093
0.1195,-0.84352
0.12409,-0.83758
0.13746,-0.78777
0.15373,-0.77926
0.12981,-0.82013
0.12344,-0.80344
0.12384,-0.81866
0.12595,-0.82598
0.12062,-0.79696
0.13279,-0.8017
0.15221,-0.78131
0.12053,-0.82777
0.12591,-0.81372
0.11987,-0.81583
0.11389,-0.82731
0.12404,-0.82899
0.14952,-0.78074
0.13158,-0.81355
0.13977,-0.80758
0.12729,-0.81639
0.12188,-0.79945
0.12475,-0.81572
0.1344,-0.80416
0.12725,-0.82466
0.13889,-0.81909
0.1297,-0.78595
0.13341,-0.8038
0.13562,-0.79888
0.1282,-0.80585
0.1171,-0.83808
0.12243,-0.81014
0.13743,-0.80574
0.13547,-0.78919
0.13537,-0.80525
0.11344,-0.83555
0.11322,-0.83878
0.14418,-0.80073
0.13141,-0.79002
0.13677,-0.79693
0.12261,-0.83197
0.12837,-0.81288
0.12845,-0.79155
0.12137,-0.83065
0.14223,-0.77098
0.11635,-0.81309
0.12262,-0.82538
0.12803,-0.81483
0.1179,-0.81788
0.12614,-0.80322
0.1272,-0.79957
0.14702,-0.79678
0.1236,-0.82335
0.14834,-0.78685
0.13152,-0.83413
0.1381,-0.80827
0.12718,-0.82518
0.13797,-0.8102
0.12311,-0.81433
0.12251,-0.8043
0.12861,-0.8146
0.1197,-0.82611
0.13252,-0.80973
0.14501,-0.79535
0.13468,-0.81069
0.12721,-0.82175
0.13062,-0.81388
0.13197,-0.79617
0.13997,-0.78936
0.12193,-0.82448
0.13379,-0.80893
0.13412,-0.82148
0.13222,-0.80466
0.12541,-0.80712
0.13124,-0.79112
0.11775,-0.81834
0.11878,-0.82655
0.13567,-0.80847
0.13778,-0.80531
0.12813,-0.81788
0.12391,-0.80487
0.12593,-0.81765
0.12026,-0.80733
0.14359,-0.78242
0.1262,-0.82311
0.13035,-0.80594
0.13386,-0.83205
0.12679,-0.81925
0.13464,-0.80521
0.14291,-0.77868
0.14854,-0.79536
0.13453,-0.80511
0.12751,-0.82181
0.1421,-0.78237
0.14908,-0.7896
0.13167,-0.82066
0.12484,-0.81061
0.13441,-0.80147
0.13609,-0.80215
0.11891,-0.82471
0.12878,-0.80731
0.11984,-0.83222
0.12907,-0.80285
0.13609,-0.79625
0.12551,-0.83176
0.1348,-0.78438
0.15124,-0.78497
0.12964,-0.8058
0.1298,-0.79572
0.13764,-0.79571
0.12885,-0.79924
0.1198,-0.8301
0.13791,-0.80381
0.1272,-0.8263
0.12995,-0.82442
0.11598,-0.84153
0.1438,-0.79283
0.1228,-0.81065
0.1306,-0.80608
0.13266,-0.79924
0.13434,-0.80882
0.11476,-0.82095
0.13087,-0.8001
0.12793,-0.82232
0.1385,-0.81164
0.13393,-0.81993
0.1501,-0.7866
0.11819,-0.83013
0.14478,-0.793
0.13233,-0.79835
0.12825,-0.82058
0.13532,-0.79002
0.11905,-0.80831
0.12532,-0.8199
0.11943,-0.83
0.1193,-0.83643
0.12499,-0.82571
0.12114,-0.81963
0.13857,-0.79958
0.12876,-0.82531
0.12227,-0.83122
0.11975,-0.83258
0.12854,-0.81264
0.1391,-0.80381
0.12547,-0.82213
0.15334,-0.81004
0.12068,-0.82902
0.1231,-0.82461
0.13697,-0.81133
0.12466,-0.82394
0.13401,-0.8106
0.12633,-0.81249
0.13576,-0.80939
0.10869,-0.82211
0.14034,-0.84229
0.12928,-0.80671
0.14042,-0.80467
0.12649,-0.81492
0.12649,-0.80932
0.13294,-0.82599
0.14031,-0.79088
0.11935,-0.83948
0.11819,-0.83149
0.12663,-0.81611
0.10821,-0.83791
0.13715,-0.81407
0.15637,-0.76564
0.13539,-0.80676
0.13412,-0.78715
0.14809,-0.77584
0.13626,-0.81629
0.1297,-0.80969
0.13973,-0.80411
0.1141,-0.82573
0.13523,-0.80538
0.12336,-0.81576
0.12589,-0.79797
0.11997,-0.82369
0.13238,-0.80538
0.14028,-0.80767
0.12766,-0.81291
0.12526,-0.82985
0.12405,-0.81585
0.12689,-0.80883
0.12312,-0.81574
0.12993,-0.835
0.12573,-0.81953
0.13087,-0.81962
0.12515,-0.82657
0.14517,-0.8007
0.11786,-0.82158
0.14237,-0.83175
0.15277,-0.78244
0.13782,-0.81789
0.12542,-0.82185
0.12217,-0.82848
0.13771,-0.79712
0.1131,-0.83362
0.12786,-0.81598
0.13202,-0.79013
0.15084,-0.78734
0.13377,-0.804
0.1201,-0.8043
0.12319,-0.82179
0.12254,-0.81646
0.14255,-0.81025
0.13332,-0.79653
0.13182,-0.8134
0.13306,-0.79516
0.12781,-0.8219
0.13871,-0.81039
0.14136,-0.81748
0.12607,-0.80848
0.12585,-0.82142
0.14903,-0.81358
0.13041,-0.80348
0.13271,-0.79799
0.13449,-0.83749
0.12868,-0.8108
0.12648,-0.80235
0.1356,-0.79569
0.1211,-0.83939
0.11527,-0.82041
0.13045,-0.81196
0.12723,-0.80982
0.13783,-0.81023
0.13092,-0.81089
0.1378,-0.82391
0.12654,-0.83677
0.12892,-0.81775
0.13706,-0.79879
0.12456,-0.82726
0.1373,-0.7902
0.12485,-0.83478
0.13213,-0.79853
0.14773,-0.79823
0.13334,-0.80981
0.1312,-0.81468
0.13245,-0.8083
0.1437,-0.80703
0.12579,-0.7938
0.13333,-0.81772
0.13378,-0.82645
0.14094,-0.78983
0.13296,-0.78657
0.11535,-0.82229
0.13607,-0.82453
0.11687,-0.84007
0.12043,-0.83549
0.12036,-0.83006
0.14267,-0.80458
0.15051,-0.7879
0.12523,-0.81477
0.12605,-0.82848
0.1115,-0.83872
0.13567,-0.79554
0.11897,-0.82405
0.13697,-0.82171
0.13341,-0.81527
0.12239,-0.80752
0.10885,-0.83063
0.11958,-0.83294
0.13027,-0.83008
0.1277,-0.79049
0.13367,-0.80562
0.12456,-0.82976
0.12816,-0.82447
0.12701,-0.81347
0.1363,-0.81291
0.12195,-0.81631
0.12435,-0.81945
0.12462,-0.81253
0.12555,-0.83464
0.13115,-0.82865
0.13694,-0.8121
0.11865,-0.82791
0.12181,-0.80388
0.14021,-0.78918
0.14902,-0.79553
0.13227,-0.81637
0.14449,-0.81374
0.11894,-0.82581
0.14926,-0.79241
0.12888,-0.8249
0.1246,-0.81211
0.1287,-0.79118
0.13147,-0.80606
0.12404,-0.83311
0.12844,-0.8247
0.12662,-0.81298
0.12085,-0.82707
0.12474,-0.80594
0.13102,-0.81091
0.12185,-0.83783
0.12161,-0.81597
0.11527,-0.82673
0.13241,-0.80993
0.13989,-0.80001
0.12807,-0.80758
0.12553,-0.81856
0.13223,-0.82932
0.12578,-0.82017
0.12676,-0.81476
0.13147,-0.81136
0.13226,-0.80156
0.13047,-0.80641
0.13286,-0.79815
0.13698,-0.81124
0.1263,-0.82499
0.12205,-0.80468
0.127,-0.82616
0.11949,-0.81787
0.13748,-0.80568
0.14815,-0.79749
0.12504,-0.8125
0.13737,-0.79789
0.13433,-0.79305
0.12365,-0.84195
0.14078,-0.78412
0.13041,-0.8097
0.11829,-0.83267
0.13484,-0.80977
0.12136,-0.80565
0.1236,-0.82365
0.12296,-0.8062
0.12639,-0.81021
0.13242,-0.77096
0.12009,-0.81639
0.12538,-0.82805
0.13084,-0.79592
0.11815,-0.82341
0.12209,-0.82308
0.12435,-0.80562
0.12089,-0.82121
0.13338,-0.8
0.1528,-0.77647
0.124,-0.82391
0.13516,-0.81098
0.13374,-0.80762
0.12715,-0.81745
0.12348,-0.83426
0.12206,-0.81049
0.12266,-0.83945
0.13823,-0.81867
0.12181,-0.8303
0.12706,-0.82551
0.12203,-0.83557
0.1272,-0.80096
0.13033,-0.82146
0.12987,-0.78647
0.1407,-0.79485
0.12851,-0.82975
0.13271,-0.80805
0.12883,-0.82812
0.12401,-0.81804
0.13644,-0.8121
0.12322,-0.80137
0.14034,-0.80969
0.11548,-0.83629
0.12713,-0.82522
0.12509,-0.83185
0.12574,-0.81592
0.12653,-0.82434
0.12719,-0.8133
0.12579,-0.80909
0.13816,-0.82173
0.13603,-0.83473
0.14348,-0.80102
0.1336,-0.80357
0.12542,-0.83226
0.12726,-0.81454
0.13297,-0.79106
0.14666,-0.7768
0.1204,-0.8257
0.14955,-0.79489
0.14053,-0.77871
0.12621,-0.82115
0.12118,-0.82311
0.12333,-0.8262
0.11673,-0.81868
0.11744,-0.81858
0.1207,-0.8378
0.14381,-0.78854
0.1284,-0.80146
0.12166,-0.83374
0.11689,-0.83049
0.13931,-0.79367
0.13808,-0.80576
0.12935,-0.80153
0.13899,-0.80866
0.11997,-0.81972
0.12699,-0.78697
0.12742,-0.81496
0.11688,-0.83064
0.14729,-0.79913
0.13824,-0.78717
0.13017,-0.79231
0.12841,-0.7967
0.14715,-0.77891
0.1154,-0.82514
0.13431,-0.81972
0.13299,-0.7888
0.13657,-0.80388
0.12888,-0.81697
0.13129,-0.81592
0.13589,-0.78721
0.1301,-0.82658
0.13835,-0.78012
0.13267,-0.80475
0.1233,-0.81998
0.14583,-0.78363
0.12867,-0.82356
0.12589,-0.80273
0.15839,-0.79152
0.12867,-0.81126
0.12892,-0.80247
0.13629,-0.79183
0.11768,-0.82686
0.12415,-0.83604
0.13453,-0.8107
0.14384,-0.78362
0.11066,-0.83187
0.12919,-0.83824
0.14795,-0.80626
0.12796,-0.7847
0.13709,-0.81165
0.12972,-0.81876
0.13185,-0.80972
0.13995,-0.78466
0.13318,-0.83093
0.14032,-0.79262
0.13508,-0.82851
0.13079,-0.81567
0.12584,-0.83134
0.13117,-0.81864
0.12801,-0.83517
0.14272,-0.78307
0.12814,-0.82216
0.12986,-0.79727
0.13125,-0.80593
0.13786,-0.7972
0.11979,-0.84019
0.13373,-0.80372
0.13403,-0.80769
0.14208,-0.778
0.12612,-0.80575
0.11812,-0.82188
0.13204,-0.796
0.12778,-0.80673
0.13071,-0.81669
0.13849,-0.80628
0.13795,-0.80286
0.12902,-0.82054
0.13303,-0.822
0.13061,-0.80776
0.14125,-0.78271
0.12361,-0.82362
0.13106,-0.80894
0.13711,-0.81283
0.12084,-0.82112
0.12112,-0.82363
0.12811,-0.79
0.12225,-0.82447
0.13626,-0.79675
0.11461,-0.82483
0.12333,-0.84226
0.12443,-0.83059
0.13717,-0.80627
0.12108,-0.79928
0.12071,-0.84308
0.12905,-0.78565
0.12844,-0.82344
0.1329,-0.8374
0.14128,-0.81186
0.12651,-0.81131
0.13363,-0.82916
0.12225,-0.8229
0.12752,-0.8293
0.14598,-0.82775
0.14945,-0.80822
0.1259,-0.84276
0.12119,-0.80541
0.1438,-0.80879
0.13694,-0.80286
0.1265,-0.82252
0.14107,-0.80178
0.12768,-0.80573
0.13882,-0.79318
0.13497,-0.7965
0.13336,-0.80438
0.14536,-0.79507
0.12377,-0.80853
0.1217,-0.82775
0.129,-0.83028
0.11685,-0.83434
0.151,-0.7783
0.11787,-0.81507
0.1248,-0.82602
0.15214,-0.78815
0.12622,-0.81068
0.13155,-0.83478
0.13926,-0.79611
0.12686,-0.80824
0.12707,-0.80319
0.12791,-0.81345
0.13616,-0.82358
0.13417,-0.79561
0.12328,-0.8173
0.14426,-0.81135
0.13332,-0.80137
0.12483,-0.82542
0.13685,-0.82676
0.14492,-0.77943
0.12202,-0.8211
0.12895,-0.8293
0.1393,-0.80492
0.11906,-0.82583
0.13559,-0.80753
0.12857,-0.80081
0.12337,-0.82798
0.14119,-0.79761
0.13701,-0.81741
0.12409,-0.8362
0.12465,-0.8215
0.12145,-0.81427
0.12795,-0.82881
0.12311,-0.81855
0.1323,-0.81526
0.12521,-0.81625
0.12688,-0.81538
0.1408,-0.79246
0.14459,-0.81115
0.12752,-0.79663
0.12757,-0.82154
0.13102,-0.83524
0.1446,-0.79918
0.13899,-0.80445
0.12403,-0.81422
0.13131,-0.78586
0.13107,-0.81577
0.13805,-0.82113
0.13283,-0.8121
0.12704,-0.80868
0.13492,-0.81136
0.12403,-0.8235
0.14687,-0.76538
0.13856,-0.80757
0.12802,-0.82111
0.13773,-0.788
0.13111,-0.81026
0.12586,-0.81986
0.11656,-0.82222
0.13104,-0.80651
0.12544,-0.82535
0.11792,-0.8365
0.1164,-0.82691
0.14136,-0.80504
0.12216,-0.86151
0.13834,-0.79011
0.12637,-0.81786
0.14712,-0.79837
0.14401,-0.80154
0.12781,-0.81787
0.1234,-0.81938
0.15502,-0.79548
0.11031,-0.84344
0.14119,-0.77934
0.12247,-0.81945
0.13347,-0.82182
0.12062,-0.82408
0.12337,-0.83356
0.12506,-0.82077
0.14211,-0.80535
0.12713,-0.82785
0.12638,-0.83355
0.14008,-0.79174
0.12239,-0.82788
0.12942,-0.7954
0.12285,-0.82375
0.13413,-0.81063
0.13451,-0.81033
0.13036,-0.81068
0.14469,-0.80223
0.13697,-0.81359
0.11265,-0.8286
0.13172,-0.82472
0.13628,-0.79924
0.13889,-0.82055
0.13196,-0.83235
0.11092,-0.83118
0.11981,-0.82966
0.13684,-0.78236
0.1343,-0.81563
0.13107,-0.79895
0.13166,-0.81775
0.12653,-0.80972
0.13933,-0.79587
0.13846,-0.80119
0.13664,-0.79486
0.13925,-0.82466
0.13404,-0.81761
0.13025,-0.81415
0.12517,-0.82905
0.14427,-0.80319
0.13527,-0.80913
0.1272,-0.80661
0.135,-0.78744
0.12271,-0.81365
0.14686,-0.79753
0.13564,-0.79481
0.14123,-0.80152
0.13477,-0.78365
0.1326,-0.81161
0.13455,-0.7805
0.12346,-0.81418
0.11836,-0.83022
0.13376,-0.82444
0.12101,-0.82134
0.11314,-0.82605
0.121,-0.82183
0.13626,-0.79359
0.13257,-0.81373
0.12772,-0.81992
0.13346,-0.79789
0.12226,-0.81596
0.1442,-0.78271
0.11972,-0.82321
0.13171,-0.82562
0.14627,-0.79425
0.11351,-0.85327
0.13133,-0.78863
0.12317,-0.84689
0.13663,-0.79739
0.11895,-0.81688
0.13032,-0.81942
0.13492,-0.82481
0.12563,-0.81005
0.14242,-0.79486
0.11616,-0.83308
0.12533,-0.81854
0.11976,-0.82742
0.12132,-0.82635
0.14255,-0.77567
0.12871,-0.80779
0.14069,-0.80108
0.12439,-0.83152
0.1435,-0.7932
0.12877,-0.81267
0.1408,-0.79694
0.12633,-0.81281
0.12842,-0.83097
0.13361,-0.81764
0.13568,-0.77043
0.14722,-0.80962
0.13444,-0.8102
0.12399,-0.79813
0.12611,-0.8094
0.11757,-0.83
0.13304,-0.8122
0.1305,-0.78892
0.12876,-0.80484
0.12709,-0.81392
0.1286,-0.81085
0.13297,-0.79594
0.1294,-0.80653
0.13105,-0.82474
0.13243,-0.80797
0.12953,-0.80474
0.12074,-0.82033
0.12983,-0.80056
0.13731,-0.8123
0.1215,-0.84077
0.11736,-0.8117
0.12179,-0.82287
0.13676,-0.79075
0.11938,-0.82165
0.15713,-0.76478
0.13222,-0.79063
0.12592,-0.83562
0.14518,-0.79356
0.14094,-0.8138
0.13845,-0.78664
0.13871,-0.80124
0.11928,-0.83915
0.12912,-0.82138
0.12913,-0.81082
0.12293,-0.80032
0.12421,-0.82674
0.1201,-0.82454
0.11977,-0.81703
0.15014,-0.76911
0.13758,-0.80673
0.13995,-0.79703
0.13475,-0.81419
0.12554,-0.81962
0.12131,-0.79809
0.12277,-0.81734
0.11683,-0.83318
0.13214,-0.80822
0.14021,-0.78726
0.13085,-0.80764
0.13075,-0.80648
0.12391,-0.826
0.12933,-0.82676
0.14014,-0.79912
0.12768,-0.82817
0.12444,-0.79531
0.11477,-0.83496
0.13327,-0.80567
0.116,-0.82372
0.13149,-0.81094
0.11675,-0.80092
0.13663,-0.80057
0.14473,-0.78793
0.12499,-0.8258
0.1441,-0.78999
0.13645,-0.80868
0.13315,-0.79358
0.13826,-0.80181
0.13294,-0.7877
0.12338,-0.81511
0.123,-0.81351
0.12802,-0.82601
0.13362,-0.80465
0.12939,-0.81703
0.13417,-0.81078
0.12538,-0.82364
0.12098,-0.8269
0.14642,-0.78728
0.14458,-0.76992
0.11539,-0.82222
0.12917,-0.80254
0.12701,-0.83131
0.11798,-0.82559
0.13363,-0.80619
0.12613,-0.80783
0.13013,-0.82846
0.14347,-0.7857
0.13044,-0.82695
0.1286,-0.82313
0.11994,-0.84424
0.12692,-0.84259
0.12488,-0.82213
0.13927,-0.82076
0.14234,-0.79324
0.11833,-0.82376
0.12738,-0.83915
0.12042,-0.82855
0.11629,-0.83936
0.12348,-0.82149
0.13487,-0.80561
0.1327,-0.81023
0.13451,-0.7937
0.13196,-0.81944
0.13559,-0.8185
0.13482,-0.81313
0.13023,-0.82176
0.14129,-0.77114
0.12258,-0.80173
0.12885,-0.81264
0.13291,-0.79385
